MSSubClass,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,ExterQual,ExterCond,Foundation,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleCondition,SalePrice
20,9316,1,0,3,4,0,19,2,2,0,2,5,5,1965,1965,1,0,3,4,1,0,2,1,1020,0,0,1020,2,0,3,1,5,0,2,171,0,0,0,0,0,0,5,2009,3,177807
20,7791,1,0,3,4,0,19,5,2,0,2,5,8,1963,1995,1,0,2,2,1,0,0,1,912,0,0,912,1,0,3,1,6,0,2,0,0,0,0,0,0,0,10,2009,4,180330
20,7150,1,3,3,4,0,19,1,2,0,2,5,6,1962,1962,1,0,3,4,1,0,2,1,912,0,0,912,1,0,3,1,6,0,2,0,0,0,0,0,0,0,10,2009,4,179069
20,15676,1,0,2,4,0,24,2,2,0,2,8,8,1980,1980,1,0,2,2,1,0,2,1,2014,0,0,2014,2,0,2,1,6,2,2,462,0,0,255,0,0,0,4,2009,4,175943
60,11949,1,3,3,4,0,15,2,2,0,4,7,8,1991,2008,1,0,2,2,2,0,0,1,975,780,0,1755,2,1,3,1,7,1,2,502,60,0,0,0,0,0,7,2009,4,185199
160,2880,1,3,3,4,0,21,2,2,3,4,7,5,2004,2005,1,0,2,4,2,0,0,1,1376,1629,0,3005,2,1,3,1,9,1,2,0,177,0,0,0,0,0,7,2009,4,167350
120,3830,1,0,3,4,0,21,2,2,4,2,6,5,2008,2008,1,0,2,4,2,0,0,1,1726,0,0,1726,2,1,2,1,6,1,2,0,254,0,0,0,0,0,1,2009,5,149315
120,4217,1,0,3,4,0,21,2,2,4,2,6,5,2008,2008,1,0,2,4,2,0,0,1,1256,0,0,1256,1,1,1,1,5,1,2,0,169,0,0,0,0,0,3,2009,4,139010
160,2998,1,3,3,4,0,21,2,2,4,4,6,5,2000,2000,1,0,2,4,2,0,0,1,756,756,0,1512,2,1,2,1,4,0,2,0,32,0,0,0,0,0,8,2009,4,155412
160,3768,1,3,3,2,0,21,2,2,4,4,7,5,1999,1999,3,0,2,4,2,0,0,1,713,739,0,1452,2,1,3,1,6,0,2,0,34,0,0,0,0,0,9,2009,4,171308
20,14694,1,0,3,4,0,24,2,2,0,2,8,9,1977,2008,1,0,0,0,1,0,0,1,1694,0,0,1694,2,0,2,1,5,1,2,501,120,0,225,0,0,0,6,2009,4,176220
20,15417,1,3,3,4,0,24,2,2,0,2,7,5,1981,1981,1,0,2,4,1,0,4,1,1740,0,0,1740,1,1,2,1,7,0,2,228,20,218,0,0,0,0,6,2009,4,177643
80,9600,1,3,2,2,1,24,1,2,0,6,8,5,1976,1976,1,0,2,2,1,0,0,1,1487,1012,0,2499,2,1,4,1,5,1,2,0,64,0,0,0,0,0,1,2009,0,187222
60,12732,1,0,3,1,0,14,4,2,0,4,7,6,1974,1974,1,0,3,4,1,0,4,1,1285,782,0,2067,2,1,3,1,7,2,2,297,40,0,0,0,0,0,6,2009,4,185635
60,10400,1,3,3,4,0,14,3,2,0,4,6,7,1967,1997,1,0,3,4,2,0,2,1,1271,1369,0,2640,2,1,5,1,8,1,2,0,120,0,0,168,0,0,5,2009,4,206492
20,9600,1,3,3,4,0,14,1,2,0,2,5,5,1969,1969,1,0,3,4,1,0,4,1,1336,0,0,1336,2,0,3,1,6,1,2,312,11,0,0,0,0,650,8,2009,4,181681
20,9000,1,3,3,4,0,14,1,2,0,2,6,5,1969,1969,1,0,3,4,1,0,4,1,1216,0,0,1216,1,0,3,1,5,0,2,0,0,0,0,0,0,0,8,2009,0,180500
60,13774,1,0,3,4,0,14,2,2,0,4,7,7,1977,1992,3,0,3,2,2,0,0,1,1316,972,0,2288,1,2,4,1,8,2,2,321,72,0,0,156,0,0,11,2009,4,206486
20,7130,1,3,3,4,0,12,2,2,0,2,5,6,1967,1967,1,0,3,4,2,0,4,1,864,0,0,864,1,0,2,1,5,0,2,0,0,0,0,0,0,0,6,2009,4,161334
20,9600,1,3,3,4,0,12,2,2,0,2,5,5,1967,1967,3,0,3,4,1,0,4,1,1568,0,0,1568,1,1,3,1,7,0,2,160,40,0,0,0,0,0,3,2009,4,176156
60,9600,1,3,3,4,0,14,2,2,0,4,7,5,1974,1974,1,0,3,4,1,0,2,1,1165,896,0,2061,2,1,4,1,8,1,2,0,77,0,0,196,0,0,5,2009,0,191642
85,16500,1,3,3,4,0,14,2,2,0,5,6,5,1971,1971,3,0,3,4,1,0,1,1,1320,0,0,1320,2,0,3,1,5,1,2,0,20,0,0,0,0,0,5,2009,4,191945
20,7436,1,3,3,4,0,12,2,2,0,2,4,7,1960,1960,1,0,3,4,1,0,2,1,894,0,0,894,1,0,2,1,5,1,2,0,0,0,360,0,0,0,8,2009,4,164146
20,8125,1,3,3,4,0,12,2,2,0,2,5,7,1959,1959,3,0,3,4,1,0,0,1,864,0,0,864,1,0,3,1,5,0,2,0,0,0,0,0,0,0,9,2009,4,179883
20,9450,1,0,3,0,0,12,2,2,0,2,4,5,1957,1957,1,0,3,4,1,0,4,1,1362,0,0,1362,1,0,3,1,6,1,2,0,0,84,0,0,0,0,5,2009,4,178071
20,13495,1,0,3,0,0,12,2,2,0,2,5,6,1956,1956,1,0,3,2,1,0,1,1,1728,0,0,1728,2,0,3,1,7,1,2,0,99,0,0,0,0,0,7,2009,4,188241
20,9350,1,3,3,4,0,12,2,2,0,2,5,6,1961,1995,1,0,3,4,1,0,4,1,1313,0,0,1313,1,1,3,1,6,1,2,172,28,0,0,121,0,0,2,2009,4,174559
20,10500,1,0,3,4,0,12,2,2,0,2,5,5,1964,1964,1,0,3,2,1,0,4,1,1292,0,0,1292,1,1,3,1,6,2,2,0,32,0,0,92,0,0,7,2009,0,182347
60,8970,1,0,3,0,0,12,2,2,0,4,5,6,1965,1965,1,0,3,2,1,0,4,1,825,1315,0,2140,2,1,4,1,7,1,2,0,40,264,0,0,0,0,6,2009,4,191507
80,11475,1,3,3,0,0,12,2,2,0,6,6,6,1961,1961,3,0,3,4,1,0,0,1,1576,0,0,1576,1,0,4,1,7,1,2,85,0,0,0,0,0,0,9,2009,4,199751
20,9768,1,3,3,4,0,12,2,2,0,2,5,5,1955,1955,1,0,3,4,1,0,2,1,960,0,0,960,1,0,2,1,5,0,2,0,70,0,0,0,0,0,2,2009,4,162106
20,9900,1,3,3,4,0,12,1,2,0,2,6,5,1967,1967,1,0,2,4,1,0,4,1,1691,0,0,1691,1,0,2,1,5,0,2,0,67,260,0,0,0,0,4,2009,4,164575
20,10573,1,0,3,0,0,12,2,2,0,2,6,6,1961,1961,3,0,3,4,1,0,0,1,1453,0,0,1453,2,0,3,1,6,1,2,0,49,0,0,288,0,0,4,2009,4,179176
20,14695,1,0,3,4,0,12,2,2,0,2,6,8,1966,2008,1,0,3,2,1,0,2,1,1567,0,0,1567,2,0,2,1,5,2,2,0,110,0,0,342,0,0,7,2009,4,177327
20,8760,1,3,3,4,0,12,2,2,0,2,5,7,1956,1956,1,0,2,4,1,0,4,1,1144,0,0,1144,1,0,3,1,6,0,2,257,0,0,0,0,0,0,6,2009,4,177818
20,12285,1,0,3,4,0,12,2,2,0,2,7,6,1960,1960,1,0,3,4,1,0,2,1,1329,0,0,1329,1,1,3,1,5,2,2,0,0,203,0,0,0,0,8,2009,4,186965
20,9240,1,0,3,4,0,12,2,2,0,2,6,8,1959,1998,3,0,2,4,1,0,4,1,988,0,0,988,2,0,3,1,6,0,2,156,0,0,0,0,0,0,6,2009,4,178762
20,8750,1,3,3,4,0,12,2,2,0,2,5,5,1956,1956,1,0,3,4,1,0,4,1,1202,0,0,1202,1,0,3,1,6,0,2,0,35,120,0,0,0,0,11,2009,0,183322
20,8750,1,3,3,4,0,12,2,2,0,2,5,5,1955,1955,1,0,3,4,1,0,2,1,1382,0,0,1382,1,0,3,1,6,0,2,280,0,0,0,0,0,0,7,2009,4,178903
20,10400,1,3,3,0,0,12,2,2,0,2,4,5,1956,1956,1,0,3,4,1,0,4,1,1200,0,0,1200,1,0,3,1,6,2,2,0,189,140,0,0,0,0,11,2009,3,186570
90,9482,1,3,3,4,0,12,2,2,2,2,5,4,1958,1958,3,0,3,4,2,0,0,1,1866,0,0,1866,2,0,4,2,8,0,2,0,0,0,0,0,0,0,12,2009,4,199144
20,8128,1,0,3,1,0,12,2,2,0,2,6,7,1954,1954,3,0,3,4,1,0,2,1,1062,0,0,1062,1,0,3,1,6,0,2,0,0,0,0,0,0,0,2,2009,4,172154
20,13070,1,3,3,0,0,12,2,2,0,2,5,5,1951,1951,3,0,3,4,1,0,4,1,1112,0,0,1112,1,0,2,1,5,0,2,0,0,0,0,255,0,0,10,2009,4,177444
30,8480,1,3,3,0,0,12,2,2,0,2,5,6,1945,1950,1,0,3,2,1,0,4,1,793,0,0,793,1,0,2,1,4,0,2,0,0,0,0,0,0,0,8,2009,4,166200
20,7626,1,3,3,4,0,12,2,2,0,2,5,8,1952,2005,3,0,2,4,1,0,2,1,1031,0,0,1031,1,0,2,1,5,0,2,0,0,0,0,0,0,0,3,2009,4,158995
20,9533,1,3,3,4,0,12,2,2,0,2,5,5,1953,1953,3,0,3,4,3,0,4,1,1210,0,0,1210,1,1,2,1,7,0,2,208,0,100,0,0,0,0,8,2009,4,168273
60,11419,1,3,3,0,0,12,0,2,0,4,7,7,1948,1999,1,0,3,4,1,0,0,1,801,726,0,1527,1,1,3,1,6,1,2,0,0,134,0,0,0,0,12,2009,4,189680
20,9600,1,3,3,4,0,12,2,2,0,2,5,6,1950,1950,1,0,3,4,1,0,4,1,1200,0,0,1200,1,0,3,1,6,0,2,126,0,0,0,0,0,0,8,2009,4,181681
20,5470,1,3,3,4,0,17,2,2,0,2,3,5,1958,1958,1,0,3,4,1,0,2,1,792,0,0,792,1,0,2,1,4,0,2,0,90,0,0,0,0,0,8,2009,4,160277
60,10800,1,3,3,4,0,17,2,2,0,4,5,7,1939,2006,1,0,3,2,0,0,0,1,676,676,0,1352,2,0,4,1,7,0,2,187,0,128,0,0,0,0,8,2009,4,197318
70,8146,1,3,3,0,0,17,2,2,0,4,4,8,1900,2003,1,0,2,2,0,0,2,1,717,322,0,1039,1,0,2,1,6,0,0,0,0,168,0,111,0,0,5,2009,4,162228
30,10230,1,3,3,4,0,17,2,2,0,2,5,7,1925,1950,1,0,3,4,0,0,0,1,1078,0,0,1078,1,0,3,1,6,0,0,0,0,0,0,112,0,0,12,2009,4,187340
50,10410,1,3,3,4,0,17,2,2,0,0,4,5,1915,1950,1,0,3,4,0,0,4,1,1313,0,1064,2377,2,0,3,1,8,1,2,0,0,432,0,0,0,0,6,2009,4,181065
70,7200,1,3,3,0,0,17,0,2,0,4,7,9,1910,2008,1,0,2,2,2,0,0,1,930,760,0,1690,2,0,4,1,5,0,2,0,0,112,0,0,0,0,8,2009,4,190233
30,5400,1,3,3,4,0,17,0,2,0,2,2,5,1940,1950,1,0,1,4,2,0,2,0,599,0,0,599,1,0,2,1,4,0,0,0,81,0,0,0,0,0,6,2009,4,157929
30,10800,1,3,3,4,0,17,2,2,0,2,5,7,1920,1950,1,0,3,4,0,0,4,0,846,0,0,846,1,0,2,1,4,0,0,0,0,0,0,0,0,0,6,2009,4,168557
30,10800,1,3,3,0,0,17,2,2,0,2,3,5,1890,1998,1,0,3,4,0,0,4,1,725,0,0,725,1,1,1,1,4,0,2,0,30,0,0,0,0,0,11,2009,4,160805
90,9671,1,3,3,0,0,12,0,2,2,4,6,5,1969,1969,1,0,3,4,1,0,4,1,1248,1296,0,2544,2,2,6,2,12,0,2,0,0,0,0,0,0,0,8,2009,4,221648
20,10143,1,3,3,4,0,12,2,2,0,2,6,7,1963,1963,1,0,3,4,1,0,1,1,1380,0,0,1380,1,1,3,1,6,0,2,0,0,0,0,216,0,0,6,2009,4,180539
20,11500,1,0,3,4,0,12,2,2,0,2,6,4,1967,1967,1,0,1,4,1,0,2,1,1040,0,0,1040,1,0,3,1,6,1,2,0,0,156,0,0,0,0,5,2009,4,182105
20,8010,1,3,3,4,0,12,2,2,0,2,6,9,1958,2007,3,0,2,2,1,0,2,1,951,0,0,951,1,0,2,1,6,0,2,0,0,42,0,0,0,450,9,2009,4,166380
20,10454,1,0,3,0,0,12,2,2,0,2,6,6,1957,1957,3,0,3,4,1,0,2,1,1105,0,0,1105,1,0,3,1,5,0,2,0,0,0,0,0,0,0,4,2009,4,178942
20,9000,1,0,1,4,1,12,2,2,0,2,6,6,1958,1958,0,1,3,4,1,0,1,1,1142,0,0,1142,1,0,2,1,5,1,2,0,28,64,0,0,0,0,4,2009,4,162804
50,8064,1,3,3,4,0,12,0,2,0,0,6,5,1950,1950,1,0,3,4,1,0,2,0,765,368,0,1133,1,0,3,1,5,0,2,0,0,0,0,231,0,0,12,2009,0,183077
20,7350,1,3,3,4,0,12,2,2,0,2,5,6,1958,1958,3,0,3,4,1,0,2,1,1041,0,0,1041,1,0,3,1,6,0,2,0,0,0,0,0,0,0,3,2009,4,171728
20,7200,1,3,3,0,0,12,2,2,0,2,5,7,1952,1952,1,0,3,2,1,0,4,1,732,0,0,732,1,0,2,1,4,0,2,0,68,0,0,0,0,0,9,2009,4,164786
80,8000,1,3,3,4,0,12,2,2,0,6,5,5,1959,1959,1,0,3,4,1,0,4,1,1183,0,0,1183,1,0,3,1,6,0,2,0,0,0,0,0,0,0,7,2009,4,177427
50,10800,1,3,3,4,0,12,0,2,0,0,4,7,1949,1996,1,0,3,4,1,0,4,1,832,629,0,1461,2,0,4,1,6,0,2,0,204,0,0,0,0,0,8,2009,4,197318
50,8064,1,3,3,0,0,12,0,2,0,0,6,7,1948,1994,1,0,3,4,1,0,4,1,1064,0,431,1495,1,0,3,1,6,0,2,180,36,0,0,0,0,0,8,2009,0,178658
60,7570,1,3,3,0,0,12,2,2,0,4,6,5,1964,1964,1,0,3,4,1,0,4,1,993,813,0,1806,1,1,4,1,8,0,2,0,55,0,0,0,0,0,3,2009,4,185437
90,8604,1,0,3,4,0,12,2,2,2,5,5,7,1978,1978,1,0,3,2,1,0,2,1,941,0,0,941,1,0,2,1,4,0,2,0,40,0,0,0,0,0,11,2009,4,169759
20,7936,1,3,3,4,0,12,2,2,0,2,6,6,1963,1963,3,0,3,4,1,0,4,1,1045,0,0,1045,1,0,3,1,6,1,2,0,0,0,0,0,0,0,4,2009,4,173986
50,4080,1,3,3,4,0,17,2,2,0,0,6,8,1935,1998,1,0,3,4,2,0,2,1,861,517,0,1378,1,0,3,1,6,0,1,54,0,40,0,0,0,0,6,2009,4,168607
90,10307,1,3,3,4,0,17,2,2,2,4,6,5,1910,1950,1,0,3,4,1,0,2,0,972,972,0,1944,2,0,4,2,12,0,0,0,28,169,0,0,0,0,6,2009,4,194138
50,15660,1,3,3,4,0,17,2,2,0,0,5,8,1910,2003,1,0,3,2,1,0,4,1,810,496,0,1306,1,1,3,1,6,0,0,0,0,0,0,0,0,0,7,2009,4,192502
70,9900,1,3,3,0,0,17,2,2,0,4,5,8,1910,2002,1,0,2,4,1,0,0,1,764,700,0,1464,2,0,3,1,7,0,0,0,0,176,0,0,0,0,3,2009,4,176746
70,6406,1,3,3,4,0,17,2,2,0,4,5,6,1939,1950,1,0,3,4,0,0,4,1,868,690,0,1558,1,1,3,1,7,1,2,0,36,0,0,182,0,0,10,2009,4,177604
190,7627,1,3,3,0,0,17,0,2,1,4,4,6,1920,1950,1,0,1,4,0,0,2,0,1101,600,0,1701,2,0,4,2,8,0,0,0,0,148,0,0,0,0,10,2009,4,193283
50,10134,1,3,3,4,0,17,2,2,0,0,5,5,1910,1950,1,0,3,4,0,0,2,0,801,646,0,1447,1,0,3,1,6,0,0,80,0,244,0,0,0,0,7,2009,4,181627
50,6000,1,3,3,4,0,17,2,2,0,0,5,7,1950,1970,1,0,3,0,1,0,4,1,768,560,0,1328,1,1,3,1,6,0,2,0,12,0,0,0,0,0,3,2009,4,169071
30,7404,1,3,3,0,0,17,2,2,0,2,4,6,1920,1950,1,0,3,4,0,0,4,1,861,0,0,861,1,0,2,1,5,0,0,0,0,128,0,0,0,0,11,2009,4,167398
30,5925,1,3,3,0,0,17,2,2,0,2,2,4,1940,1950,1,0,3,2,0,0,1,0,612,0,0,612,1,0,1,1,4,0,0,0,0,25,0,0,0,0,10,2009,4,150106
30,8520,1,3,3,4,0,17,2,2,0,2,5,8,1923,1950,1,0,2,4,2,0,4,1,792,0,0,792,1,0,2,1,5,0,2,0,0,81,0,0,0,0,2,2009,4,159650
70,9600,1,3,3,4,0,17,2,2,0,4,4,4,1910,1950,1,0,2,2,0,0,4,1,833,677,0,1510,2,0,3,1,7,0,0,0,0,160,0,0,0,0,6,2009,4,179471
70,8400,1,3,3,0,0,17,0,2,0,4,6,7,1900,1950,1,0,3,4,0,0,2,1,1090,917,0,2007,2,0,3,1,8,0,2,0,235,0,0,0,0,0,6,2009,4,177109
70,3600,1,3,3,4,0,17,2,2,0,4,6,7,1917,2007,1,0,3,4,0,0,0,1,664,624,0,1288,1,0,3,1,5,1,0,0,103,0,0,0,0,0,5,2009,4,166558
30,3300,1,3,3,4,0,17,2,2,0,2,4,3,1910,1950,1,0,3,4,0,0,0,1,816,0,0,816,1,0,2,1,5,1,0,0,33,0,0,0,0,0,6,2009,4,153796
50,5400,1,3,3,4,0,17,2,2,0,0,6,6,1920,1950,1,0,1,4,0,0,0,1,1044,0,436,1480,1,0,3,1,6,0,2,0,0,176,0,0,0,0,9,2009,3,174520
70,9720,1,3,3,4,0,17,2,2,0,4,6,7,1910,2002,1,0,3,4,2,0,0,1,780,741,0,1521,1,0,4,1,8,0,2,0,0,238,0,0,0,0,9,2009,4,196297
30,9392,1,3,3,0,0,9,2,2,0,2,3,3,1900,1950,4,0,3,1,1,0,4,0,797,0,0,797,1,0,2,1,5,0,0,0,36,94,0,0,0,0,9,2009,0,169100
30,6615,1,3,3,4,0,3,2,2,0,2,6,6,1923,1950,1,0,3,4,0,0,4,0,1432,0,0,1432,1,0,3,1,6,1,2,266,61,0,0,0,0,0,9,2009,4,176911
70,4960,1,3,3,4,0,3,6,2,0,0,5,7,1930,1982,1,0,3,4,1,0,0,1,1001,653,0,1654,2,0,3,1,7,1,0,244,60,0,0,0,0,0,5,2009,4,169234
50,6000,1,3,3,0,0,3,2,2,0,0,5,5,1924,1950,1,0,3,4,0,0,2,1,822,320,0,1142,1,0,3,1,6,0,2,0,0,98,0,0,0,0,6,2009,4,172386
30,6120,1,3,3,4,0,3,2,2,0,2,5,6,1925,1999,1,0,3,4,0,0,2,1,995,0,0,995,1,0,2,1,5,0,2,0,15,51,0,0,0,0,3,2009,0,156031
50,6120,1,3,3,4,0,3,2,2,0,0,5,6,1938,1950,1,0,3,4,0,0,4,1,994,588,0,1582,2,0,3,1,6,1,2,189,0,34,150,0,0,0,2,2009,4,168202
30,8635,1,3,3,4,0,3,2,2,0,2,5,5,1925,1950,3,0,3,1,0,0,4,1,1072,0,0,1072,1,0,2,1,5,0,1,0,0,105,0,0,0,0,8,2009,4,166505
70,8094,1,3,3,4,0,17,2,2,0,4,6,6,1915,1950,1,0,3,4,2,0,2,1,1048,720,0,1768,2,0,3,1,8,0,2,0,0,150,0,0,0,0,6,2009,4,176507
70,9928,1,3,3,4,0,17,2,2,0,4,7,8,1915,1994,1,0,3,2,0,0,1,1,1272,672,0,1944,2,0,3,1,8,0,0,24,28,0,0,0,0,400,6,2009,4,180116
90,3000,1,3,0,4,0,17,2,2,2,4,5,1,1922,1950,3,0,3,4,0,0,4,0,1088,1040,0,2128,2,0,4,2,11,0,2,0,56,0,0,0,0,0,9,2009,0,183072
70,6876,1,3,3,4,0,9,2,2,0,4,6,5,1927,1950,1,0,3,4,1,0,1,1,1146,784,0,1930,2,0,4,1,8,0,2,0,0,213,0,0,0,0,8,2009,4,189595
70,5775,1,1,0,0,1,17,1,2,0,4,6,7,1915,2002,1,0,3,4,0,0,0,1,741,686,0,1427,1,0,3,1,7,0,2,0,24,112,0,0,0,0,2,2009,4,167523
190,5852,1,2,0,0,0,17,1,2,1,3,7,5,1902,2000,1,0,3,1,0,0,4,0,978,886,0,1864,2,1,6,1,9,0,0,0,188,102,0,0,0,0,5,2009,4,210817
50,5160,1,3,3,0,0,9,2,2,0,0,6,6,1927,1950,1,0,3,1,0,0,4,1,1204,462,0,1666,1,0,3,1,4,0,2,0,0,148,0,0,0,0,8,2009,4,172942
85,5160,1,3,3,4,0,9,2,2,0,5,4,6,1923,1950,3,0,3,2,2,0,4,1,892,0,0,892,1,0,1,1,5,0,0,0,0,105,0,160,0,0,7,2009,0,145286
190,10320,1,3,0,4,0,9,0,2,1,4,6,7,1915,1965,1,0,3,2,1,0,0,1,754,649,0,1403,1,1,3,1,7,0,2,0,0,288,0,0,0,0,2,2009,4,176468
20,4280,1,0,3,4,0,19,2,2,0,2,4,9,1946,2001,1,0,3,2,1,0,0,1,704,0,0,704,1,0,2,1,4,0,2,0,0,24,0,0,0,0,9,2009,4,159040
90,10800,1,3,3,4,0,7,2,2,2,2,5,5,1987,1988,1,0,3,2,1,0,4,1,1200,0,0,1200,3,0,3,1,5,0,2,120,0,0,0,0,0,0,3,2009,2,178518
90,10547,1,0,3,4,0,7,2,2,2,5,5,5,1978,1978,1,0,3,4,2,0,4,1,1152,0,0,1152,2,0,2,2,6,0,0,0,0,0,0,0,0,0,7,2009,4,169163
50,9780,1,3,3,4,0,7,2,2,0,0,5,3,1934,1950,1,0,3,4,2,0,4,0,687,425,0,1112,2,0,4,1,6,0,0,0,0,0,0,0,0,0,3,2009,4,189786
20,11625,1,3,3,4,0,19,2,2,0,2,5,6,1967,1967,3,0,3,4,1,0,4,1,1052,0,0,1052,1,1,3,1,6,1,2,0,215,0,0,0,0,0,4,2009,0,181246
85,8014,1,0,3,1,0,19,2,2,0,5,6,5,1978,1978,1,0,3,4,1,0,4,1,1034,0,0,1034,1,0,3,1,5,1,2,0,0,0,0,0,0,0,6,2009,4,176349
80,15400,1,3,3,4,0,19,2,2,0,6,5,5,1961,1961,3,0,3,4,1,0,4,1,904,611,259,1774,2,0,4,1,8,1,2,290,40,0,0,0,0,0,7,2009,4,205266
80,15312,1,3,3,4,0,19,2,2,0,6,6,5,1960,1960,3,0,3,4,1,0,0,1,1138,0,0,1138,1,0,3,1,6,1,2,0,0,0,0,140,0,0,3,2009,4,187397
80,15584,1,3,3,4,0,4,2,2,0,6,5,5,1956,1956,3,0,3,4,1,0,0,1,2071,0,0,2071,1,1,4,1,9,1,2,131,28,0,0,0,0,0,10,2009,4,208943
20,9000,1,3,3,0,0,19,2,2,0,2,2,2,1947,1950,1,0,3,4,3,0,1,0,660,0,0,660,1,0,2,1,5,0,0,0,0,100,0,0,0,0,6,2009,4,165014
20,15635,1,0,3,1,0,7,2,2,0,2,4,5,1954,1954,1,0,3,4,1,0,4,1,1383,0,0,1383,1,0,2,1,6,0,2,0,0,90,0,110,0,0,10,2009,4,182492
20,9571,1,3,3,4,0,7,2,2,0,2,5,5,1956,1956,3,0,3,4,1,0,4,1,1073,0,0,1073,1,0,2,1,5,0,2,0,0,0,0,0,0,0,2,2009,4,161718
60,9350,1,3,0,4,0,7,2,2,0,4,6,7,1946,1950,3,0,3,4,1,0,0,1,892,747,0,1639,1,1,3,1,6,1,2,0,50,0,0,0,0,0,7,2009,4,180084
20,7440,1,3,3,4,0,7,2,2,0,2,5,6,1954,1954,1,0,3,4,1,1,4,1,1089,0,0,1089,1,0,3,1,5,1,1,328,0,0,0,0,0,0,9,2009,4,178534
120,4235,1,3,3,4,0,7,2,2,4,2,5,5,1984,1984,1,0,2,4,1,0,4,1,1049,0,0,1049,2,0,2,1,5,0,2,0,105,0,0,0,0,0,2,2009,4,151217
80,10778,1,0,3,4,0,20,1,2,0,6,7,6,1990,1991,1,0,2,4,2,0,2,1,1061,0,0,1061,1,1,1,1,4,0,2,114,36,0,0,0,0,0,7,2009,4,156342
80,19255,1,0,3,4,0,20,2,2,0,6,6,5,1983,1983,1,0,2,4,1,0,2,1,1338,0,0,1338,1,1,2,1,5,1,2,0,0,0,0,0,0,600,9,2009,4,188511
60,10560,1,3,3,0,0,20,2,2,0,4,7,5,1993,1994,1,0,2,2,2,0,0,1,1079,800,0,1879,2,1,3,1,8,1,2,400,100,144,0,0,0,0,8,2009,4,183570
70,26400,1,3,0,2,0,20,1,2,0,4,5,7,1880,2007,1,0,2,4,2,0,0,1,1288,728,0,2016,1,0,4,1,7,1,1,0,0,0,0,0,0,0,6,2009,4,225810
90,7018,1,3,3,4,0,20,1,2,2,4,5,5,1979,1979,1,0,3,4,3,0,4,1,1114,1114,0,2228,2,0,6,2,8,0,2,73,0,0,0,0,0,0,6,2009,2,214217
90,7018,1,3,0,4,0,20,2,2,2,2,5,5,1979,1979,1,0,3,4,3,0,4,1,1535,0,0,1535,2,0,4,2,8,0,2,0,0,0,0,0,0,0,6,2009,2,187665
90,7040,1,3,3,4,0,20,1,2,2,5,5,5,1979,1979,1,0,3,4,1,0,4,1,1229,0,0,1229,0,2,2,2,6,2,2,120,0,0,0,0,0,0,6,2009,2,161157
90,7007,1,3,0,4,0,20,2,2,2,2,5,5,1979,1979,1,0,3,4,3,0,4,1,1513,0,0,1513,2,0,4,2,8,0,2,0,0,0,0,0,0,0,6,2009,2,187643
90,11855,1,3,3,4,0,20,2,2,2,4,7,5,2000,2000,3,0,3,4,2,0,0,1,1168,1619,0,2787,4,2,6,2,8,2,2,312,0,0,0,0,0,0,10,2009,4,228156
90,7939,1,3,3,4,0,20,1,2,2,4,7,5,2000,2000,3,0,3,4,2,0,0,1,1168,1619,0,2787,4,2,6,2,8,2,2,312,0,0,0,0,0,0,10,2009,4,220449
90,7976,1,3,3,4,0,20,1,2,2,4,7,5,2000,2000,3,0,3,4,2,0,0,1,1168,1619,0,2787,4,2,6,2,8,2,2,312,0,0,0,0,0,0,10,2009,4,220522
20,10933,1,3,3,4,0,5,2,2,0,2,9,5,2009,2009,3,0,0,4,2,0,0,1,1680,0,0,1680,1,1,1,1,8,1,2,185,24,0,0,0,0,0,7,2009,5,156647
20,10816,1,0,3,4,0,5,2,2,0,2,9,5,2008,2008,1,0,0,4,2,0,0,1,1720,0,0,1720,2,0,3,1,8,1,2,208,104,0,0,0,0,0,11,2009,4,187388
20,9178,1,3,3,4,0,5,2,2,0,2,8,5,2008,2008,1,0,2,4,2,0,0,1,1468,0,0,1468,2,0,3,1,6,1,2,192,142,0,0,0,0,0,6,2009,4,178640
20,11422,1,0,3,4,0,5,2,2,0,2,8,5,2007,2008,3,0,2,4,2,0,0,1,1838,0,0,1838,2,0,3,1,7,2,2,154,222,0,0,0,0,0,4,2009,4,180847
20,6762,1,3,3,4,0,5,2,2,0,2,7,5,2007,2007,1,0,2,4,2,0,0,1,1290,0,0,1290,2,0,2,1,6,1,2,168,0,0,0,0,0,0,5,2009,4,159505
20,10324,1,0,3,0,0,5,2,2,0,2,8,5,2008,2008,1,0,2,4,2,0,0,1,1254,0,0,1254,2,0,2,1,5,0,2,168,92,0,0,0,0,0,3,2009,4,164305
20,11645,1,3,3,4,0,5,2,2,0,2,8,5,2005,2006,1,0,2,4,2,0,0,1,1498,0,0,1498,2,0,3,1,7,1,2,144,98,0,0,0,0,0,3,2009,4,180181
