MSSubClass,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,ExterQual,ExterCond,Foundation,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleCondition,SalePrice
20,9600,1,3,3,4,0,12,1,2,0,2,6,6,1958,1988,3,1,3,4,1,1,2,1,1632,0,0,1632,2,0,3,1,6,1,2,289,0,0,0,0,0,0,4,2009,4,139000
20,8314,1,3,3,0,0,11,2,2,0,2,5,7,1982,1982,1,1,3,4,1,1,4,1,816,0,0,816,1,0,2,1,5,0,2,168,0,0,0,0,0,0,6,2007,4,124500
50,7264,1,3,3,4,0,3,2,2,0,0,7,7,1925,2007,1,1,2,2,0,2,2,0,952,596,0,1548,2,1,3,1,5,0,2,74,0,0,0,144,0,0,10,2009,4,205000
20,9196,1,0,3,4,0,11,2,2,0,2,7,5,2003,2003,1,1,2,4,2,1,0,1,1560,0,0,1560,2,0,3,1,7,0,2,100,150,0,0,0,0,0,4,2010,4,201000
20,19138,1,3,3,0,0,8,2,2,0,2,4,5,1951,1951,1,1,3,4,1,1,0,1,864,0,0,864,1,0,2,1,4,0,2,0,0,0,0,0,0,0,6,2010,4,141000
20,14450,1,3,3,4,0,16,2,2,0,2,9,5,2006,2007,1,1,0,4,2,1,0,1,2121,0,0,2121,2,1,3,1,8,1,2,124,98,0,0,142,0,0,5,2007,5,415298
60,10005,1,3,3,4,0,4,2,2,0,5,7,5,1977,1977,3,1,3,4,1,1,0,1,1156,866,0,2022,2,1,4,1,8,1,2,288,117,0,0,0,0,0,3,2008,4,192000
60,11287,1,3,3,4,0,20,2,2,0,5,7,6,1989,1989,1,1,2,4,1,1,2,1,1175,807,0,1982,2,1,3,1,7,1,2,0,84,0,196,0,0,0,1,2007,4,228500
20,7200,1,3,3,4,0,21,2,2,0,2,6,5,2006,2006,1,1,2,4,2,1,2,1,1262,0,0,1262,2,0,2,1,5,0,2,0,120,0,0,0,0,0,5,2006,5,185000
120,5063,1,3,3,4,0,16,2,2,3,2,7,5,2007,2008,1,1,2,4,2,1,0,1,1314,0,0,1314,2,0,2,1,6,1,2,172,62,0,0,0,0,0,4,2009,4,207500
20,9612,1,3,3,4,0,21,1,2,0,2,8,5,2008,2009,1,1,2,4,2,1,0,1,1468,0,0,1468,2,0,3,1,6,1,2,210,150,0,0,0,0,0,12,2009,5,244600
120,8012,1,3,3,4,0,20,2,2,4,2,6,5,1992,1992,1,1,2,4,2,1,2,1,1575,0,0,1575,2,0,2,1,5,0,2,0,0,52,0,0,0,0,7,2007,4,179200
160,4251,1,0,3,4,0,21,2,2,4,5,7,5,2006,2007,1,1,2,4,2,1,0,1,625,625,0,1250,2,1,2,1,5,0,2,0,54,0,0,0,0,0,6,2007,5,164700
50,9786,1,0,0,4,0,12,2,2,0,0,6,7,1962,1981,1,1,3,4,1,1,4,1,1085,649,0,1734,1,1,3,1,7,1,2,0,0,0,0,128,0,0,6,2006,4,159000
20,8125,1,0,3,0,0,12,2,2,0,2,4,4,1971,1971,1,1,3,4,1,1,4,1,858,0,0,858,1,0,3,1,5,0,2,0,0,0,0,0,0,0,6,2006,4,88000
20,9819,1,0,3,4,0,19,2,2,0,2,5,5,1967,1967,1,1,3,2,1,1,4,1,900,0,0,900,1,0,3,1,5,0,2,0,0,0,0,0,0,0,2,2010,4,122000
70,8730,1,3,3,4,0,3,6,2,0,5,6,7,1915,2003,1,1,3,4,0,1,0,1,698,698,0,1396,1,0,3,1,7,0,2,0,0,0,0,259,0,0,7,2007,4,153575
60,15611,1,3,3,4,0,5,2,2,0,5,8,5,2006,2006,1,1,2,4,2,1,0,1,1079,840,0,1919,2,1,3,1,8,1,2,0,51,0,0,0,0,0,7,2006,5,233230
190,5687,1,3,0,4,0,18,2,2,1,5,5,6,1912,2000,1,1,3,1,2,1,0,0,936,780,0,1716,2,0,6,1,9,0,0,0,184,0,0,0,0,0,3,2008,4,135900
50,11409,1,3,3,4,0,7,2,2,0,0,5,4,1949,2008,1,1,3,4,1,1,2,1,1148,568,0,1716,1,1,3,1,8,1,2,0,0,0,0,160,0,0,1,2009,4,131000
60,16659,1,0,3,0,0,14,3,2,0,5,7,7,1977,1994,1,1,3,4,1,1,1,1,1468,795,0,2263,2,1,3,1,9,1,2,0,250,0,0,0,0,0,3,2006,4,235000
20,9600,1,3,3,4,0,12,2,2,0,2,6,5,1953,1953,3,1,3,4,1,1,4,1,1644,0,0,1644,1,0,3,1,7,2,2,110,0,0,0,0,0,0,10,2009,4,167000
80,7937,1,0,3,1,0,11,2,2,0,7,6,6,1984,1984,1,1,3,4,1,1,4,1,1003,0,0,1003,1,0,3,1,6,0,2,120,0,0,0,0,0,0,3,2006,4,142500
50,13710,1,3,3,4,0,9,2,2,0,0,5,5,1950,1950,1,1,3,4,1,1,4,1,910,648,0,1558,1,1,4,1,6,0,2,289,0,0,0,0,0,0,6,2007,4,152000
60,7399,1,0,3,4,0,21,2,2,0,5,7,5,1997,1998,3,1,2,4,2,1,0,1,975,975,0,1950,2,1,3,1,7,1,2,0,10,0,0,198,0,0,6,2007,4,239000
60,11700,1,3,3,4,0,14,2,2,0,5,6,6,1968,1968,4,1,2,4,1,1,2,1,1041,702,0,1743,1,2,3,1,7,1,2,224,0,0,0,0,0,0,6,2007,4,175000
20,14000,1,3,3,4,0,6,2,2,0,2,6,8,1950,2004,1,1,3,2,1,1,0,1,1152,0,0,1152,1,0,3,1,6,1,2,0,36,0,0,0,0,0,8,2009,3,158500
190,15750,1,3,3,0,0,6,2,2,1,2,5,5,1953,1953,3,1,3,4,1,1,4,1,1336,0,0,1336,1,0,2,1,5,2,2,0,0,0,0,0,0,0,6,2006,4,157000
60,16226,1,2,3,4,0,5,2,2,0,5,8,5,1998,1999,1,1,2,4,2,1,0,1,1210,1242,0,2452,2,1,4,1,9,1,2,208,50,0,0,0,0,0,5,2007,4,267000
20,13704,1,0,3,0,0,5,2,2,0,2,7,5,2001,2002,1,1,2,4,2,1,0,1,1541,0,0,1541,2,0,3,1,6,1,2,468,81,0,0,0,0,0,1,2006,4,205000
20,9800,1,3,3,0,0,5,2,2,0,2,5,7,1972,1972,1,1,3,4,2,1,4,1,894,0,0,894,1,0,3,1,5,0,2,256,0,0,0,0,0,0,7,2006,0,149900
75,18386,1,3,3,4,0,17,2,2,0,3,7,9,1880,2002,1,1,3,4,0,1,0,1,1675,1818,0,3493,3,0,3,1,10,1,2,302,0,0,0,0,0,0,5,2008,4,295000
20,10386,1,3,3,4,0,5,2,2,0,2,8,5,2004,2005,1,1,2,4,2,1,0,1,2000,0,0,2000,2,0,3,1,8,0,2,168,0,0,0,0,0,0,7,2007,4,305900
60,13474,1,3,3,4,0,20,1,2,0,5,7,5,1990,1991,1,1,2,4,1,1,2,1,1122,1121,0,2243,2,1,4,1,8,1,2,127,44,224,0,0,0,0,6,2007,4,225000
50,7920,1,0,3,4,0,9,0,2,0,0,6,7,1920,1950,1,1,3,1,1,1,4,1,1035,371,0,1406,1,0,3,1,6,0,0,0,144,0,0,0,0,0,3,2008,4,89500
30,12342,1,0,3,4,0,7,2,2,0,2,4,5,1940,1950,1,1,3,4,1,1,0,1,861,0,0,861,1,0,1,1,4,0,2,158,0,0,0,0,0,0,3,2009,4,82500
20,12378,1,0,3,4,0,16,2,2,0,2,9,5,2003,2004,1,1,2,4,2,1,0,1,1944,0,0,1944,2,0,3,1,8,3,2,208,175,0,0,0,0,0,11,2006,4,360000
60,7685,1,0,3,4,0,8,2,2,0,5,6,5,1993,1994,1,1,3,4,2,1,2,1,697,804,0,1501,2,1,3,1,6,1,2,190,63,0,0,0,0,0,5,2006,4,165600
20,8000,1,3,3,4,0,12,2,2,0,2,6,6,1948,2002,1,1,3,2,1,1,0,1,972,0,0,972,1,0,2,1,5,1,2,0,0,0,0,0,0,0,5,2009,4,132000
190,7800,1,3,3,4,0,17,0,2,1,0,5,7,1939,1950,1,1,3,4,1,1,4,1,793,325,0,1118,1,0,3,1,5,1,2,0,0,0,0,271,0,0,5,2006,4,119900
20,215245,1,2,2,4,2,23,2,2,0,2,7,5,1965,1965,3,1,3,4,1,2,4,1,2036,0,0,2036,2,0,3,1,8,2,2,0,0,0,0,0,0,0,6,2009,4,375000
70,9600,1,3,3,4,0,17,2,2,0,5,7,7,1925,1990,1,1,3,4,0,1,0,1,832,809,0,1641,1,1,3,1,6,1,2,0,0,234,0,0,0,0,8,2006,4,178000
60,7795,1,0,3,4,0,8,2,2,0,5,7,5,2004,2005,1,1,2,4,2,1,0,1,716,716,0,1432,2,1,3,1,6,1,2,100,51,0,0,0,0,0,7,2009,4,188500
60,13005,1,0,3,0,0,14,2,2,0,5,7,7,1980,1980,1,1,2,4,1,1,4,1,1153,1200,0,2353,2,1,4,1,10,1,2,288,195,0,0,0,0,0,8,2009,4,260000
60,9000,1,3,3,4,0,21,2,2,0,5,8,5,2006,2006,1,1,2,4,2,1,0,1,1088,871,0,1959,2,1,3,1,8,1,2,208,46,0,0,0,0,0,12,2007,4,270000
60,9900,1,3,2,4,1,15,2,2,0,5,7,5,1993,1993,1,1,2,4,2,1,0,1,1372,1274,0,2646,2,1,4,1,9,1,2,340,60,144,0,0,0,0,4,2009,4,260000
80,14115,1,3,3,4,0,14,2,2,0,7,7,5,1980,1980,1,1,3,4,1,1,4,1,1472,0,0,1472,2,0,3,1,6,2,2,233,48,0,0,0,0,0,6,2009,4,187500
60,16259,1,3,3,0,0,16,2,2,0,5,9,5,2006,2006,1,1,3,4,2,1,0,1,1249,1347,0,2596,3,1,4,1,9,0,2,240,154,0,0,0,0,0,9,2006,5,342643
60,12099,1,0,3,4,0,16,2,2,0,5,8,5,2004,2004,1,1,2,4,2,1,0,1,1136,1332,0,2468,2,1,4,1,10,1,2,184,154,0,0,0,0,0,6,2007,4,354000
60,10380,1,0,3,4,0,20,2,2,0,5,7,5,1986,1987,1,1,2,4,1,1,0,1,1553,1177,0,2730,2,1,4,1,8,1,2,201,96,0,0,0,0,0,8,2007,4,301000
20,5820,1,3,3,4,0,17,2,2,0,2,3,8,1955,2005,1,1,3,2,1,1,0,1,1163,0,0,1163,1,0,3,1,6,0,2,142,98,0,0,0,0,0,7,2006,4,126175
80,11275,1,3,3,0,0,12,4,2,0,7,7,7,1967,2007,4,6,2,2,1,1,0,1,1898,1080,0,2978,2,1,5,1,11,1,2,240,0,0,0,0,0,0,6,2010,4,242000
45,5000,1,3,3,4,0,9,5,2,0,1,5,6,1941,1950,1,1,3,4,1,1,3,0,803,0,0,803,1,0,2,1,5,0,2,0,0,244,0,0,0,0,12,2007,4,87000
120,10846,1,0,3,1,0,24,2,2,4,2,8,5,1993,1993,1,1,2,4,2,1,0,1,1719,0,0,1719,1,1,1,1,6,2,2,122,30,0,0,0,0,0,5,2008,4,324000
20,11600,1,3,3,4,0,12,2,2,0,2,6,5,1960,1960,3,1,3,4,1,1,4,1,1383,0,0,1383,1,1,3,1,7,0,2,0,45,0,0,0,0,0,4,2006,4,145250
75,11888,1,0,0,4,0,3,4,2,0,4,6,6,1916,1994,1,1,3,4,0,1,2,0,1445,689,0,2134,2,0,5,1,10,0,2,0,60,268,0,0,0,0,7,2009,4,214500
70,6402,1,3,3,0,0,9,2,2,0,5,5,5,1920,1950,1,1,3,4,2,1,4,0,596,596,0,1192,1,0,3,1,6,0,0,0,0,137,0,0,0,0,7,2009,4,78000
90,10624,1,0,3,4,0,12,2,2,2,2,5,4,1964,1964,1,1,3,4,1,1,4,1,1728,0,0,1728,2,0,6,2,10,0,2,155,0,0,0,0,0,0,11,2007,4,119000
20,8176,1,3,3,4,0,12,2,2,0,2,5,6,1958,1992,1,1,3,4,1,1,1,1,1056,0,0,1056,1,0,3,1,6,0,2,0,0,0,0,0,0,0,8,2007,4,139000
20,10655,1,0,3,4,0,16,2,2,0,2,8,5,2003,2004,1,1,2,4,2,1,0,1,1629,0,0,1629,2,0,3,1,7,1,2,0,0,0,0,0,0,0,10,2009,4,284000
120,8198,1,3,3,3,0,16,2,2,4,2,7,5,2004,2004,1,1,2,4,2,1,0,1,1358,0,0,1358,2,0,2,1,6,1,2,192,30,0,0,0,0,0,7,2008,4,207000
60,9042,1,0,3,4,0,8,2,2,0,5,6,5,1998,1998,1,1,3,4,2,1,2,1,943,695,0,1638,2,1,3,1,7,2,2,100,38,0,0,0,0,0,7,2008,4,192000
190,164660,0,0,1,0,2,23,2,2,1,0,5,6,1965,1965,1,1,3,4,1,1,0,1,1619,167,0,1786,2,0,3,1,7,2,2,670,0,0,0,0,0,700,8,2008,4,228950
20,14157,1,0,1,0,0,22,2,2,0,2,9,5,2005,2006,3,1,2,4,2,1,0,1,1922,0,0,1922,2,0,3,1,8,1,2,178,51,0,0,0,0,0,7,2007,4,377426
20,9135,1,3,3,4,0,5,2,2,0,2,7,5,2002,2003,1,1,2,4,2,1,0,1,1536,0,0,1536,2,0,3,1,7,0,2,192,74,0,0,0,0,0,12,2008,4,214000
20,14145,1,3,3,0,0,14,2,2,0,2,7,7,1984,1998,1,1,2,4,1,1,0,1,1621,0,0,1621,2,0,3,1,8,0,2,108,45,0,0,0,0,400,5,2006,4,202500
20,12400,1,0,3,4,0,12,1,2,0,2,6,7,1958,1998,3,1,3,4,1,1,4,1,1215,0,0,1215,1,0,3,1,6,0,2,0,0,0,0,234,0,0,6,2009,4,155000
60,14191,1,3,3,4,0,23,2,2,0,5,8,5,2002,2002,1,1,2,4,2,1,0,1,993,915,0,1908,2,1,4,1,9,0,2,135,0,0,0,0,0,0,4,2010,4,202900
20,8400,1,3,3,4,0,20,1,2,0,2,4,4,1950,1950,1,1,1,1,1,1,2,1,841,0,0,841,1,0,2,1,4,0,0,250,0,24,0,0,0,0,9,2009,4,82000
90,8544,1,3,3,4,0,12,2,2,2,2,3,4,1949,1950,1,1,3,4,3,5,1,0,1040,0,0,1040,2,0,2,2,6,0,2,0,0,0,0,0,0,0,5,2006,4,87500
120,8849,1,0,3,4,0,16,2,2,4,2,9,5,2005,2005,3,1,0,4,2,1,0,1,1684,0,0,1684,2,0,2,1,6,1,2,495,72,0,0,0,0,0,7,2008,4,266000
160,2592,1,3,3,4,0,10,2,2,4,5,5,3,1976,1976,1,1,3,4,1,1,4,1,536,576,0,1112,1,1,3,1,4,0,2,182,0,0,0,0,0,0,4,2010,4,85000
50,6435,1,3,3,4,0,3,6,2,0,0,6,5,1939,1950,1,1,3,4,0,1,2,1,972,605,0,1577,1,0,3,1,6,1,2,0,0,0,0,0,0,0,10,2006,4,140200
20,12772,1,0,3,1,0,12,2,2,0,2,6,8,1960,1998,3,1,3,2,1,1,4,1,958,0,0,958,1,0,2,1,5,0,2,0,0,0,0,0,0,15500,4,2007,4,151500
20,17600,1,0,3,4,0,12,2,2,0,2,6,5,1960,1960,1,1,3,4,1,1,0,1,1478,0,0,1478,2,0,3,1,6,2,2,0,40,0,0,0,0,0,12,2009,4,157500
160,2448,1,3,3,4,0,16,2,2,3,5,7,5,2003,2004,1,1,2,4,2,1,0,1,764,862,0,1626,2,1,2,1,6,0,2,0,27,0,0,0,0,0,10,2008,4,154000
60,20431,1,1,3,4,0,16,2,2,0,5,9,5,2005,2006,3,1,0,4,2,1,0,1,1848,880,0,2728,2,1,4,1,10,2,2,0,0,0,0,0,0,0,4,2006,5,437154
120,7820,1,0,3,4,0,16,2,2,4,2,9,5,2007,2007,3,1,0,4,2,1,0,1,1869,0,0,1869,2,0,2,1,6,1,2,210,54,0,0,0,0,0,12,2007,5,318061
120,5271,1,0,2,4,1,4,2,2,0,2,7,5,1986,1986,1,1,3,4,2,1,2,1,1453,0,0,1453,1,1,2,1,6,1,2,0,80,0,0,184,0,0,12,2006,0,190000
50,9084,1,3,3,4,0,7,0,2,0,0,5,6,1941,1950,1,1,3,4,1,1,4,0,616,495,0,1111,1,0,3,1,5,0,2,48,0,0,0,0,0,0,3,2008,4,95000
30,8520,1,3,3,4,0,17,2,2,0,2,6,8,1928,2003,1,1,3,2,0,1,2,1,720,0,0,720,1,0,2,1,5,0,2,106,0,0,0,0,0,0,5,2010,4,105900
50,8400,1,3,0,4,0,18,2,2,0,0,6,5,1940,2000,1,1,3,4,1,1,0,1,1192,403,0,1595,1,0,2,1,6,2,2,0,0,108,0,0,0,0,6,2006,4,140000
20,11249,1,1,3,4,0,5,2,2,0,2,6,5,1995,1995,1,1,2,2,2,1,0,1,1200,0,0,1200,2,0,3,1,6,0,2,0,26,0,0,0,0,0,8,2007,4,177500
20,9248,1,0,3,4,0,8,2,2,0,2,6,6,1992,1992,1,1,3,4,2,1,2,1,1167,0,0,1167,2,0,3,1,6,0,2,120,26,0,0,0,0,0,7,2009,4,173000
120,4224,1,3,3,4,0,10,2,2,4,2,5,5,1976,1976,1,1,3,4,2,1,4,1,1142,0,0,1142,1,1,3,1,6,1,2,536,90,0,0,0,0,0,8,2007,4,134000
80,6930,1,0,3,4,0,4,2,2,0,7,5,4,1958,1958,3,1,3,4,1,1,0,1,1352,0,0,1352,1,0,3,1,6,0,2,168,0,294,0,0,0,0,7,2006,0,130000
60,12011,1,0,3,1,0,15,2,2,0,5,8,5,1998,1998,1,1,2,4,2,1,0,1,1086,838,0,1924,2,1,3,1,7,1,2,208,75,0,0,374,0,0,6,2006,4,280000
85,7540,1,0,3,1,0,11,2,2,0,6,6,6,1978,1978,1,1,3,4,1,1,0,1,912,0,0,912,1,0,2,1,5,1,2,0,0,0,0,192,0,0,6,2007,4,156000
50,9144,1,3,3,4,0,3,2,2,0,0,5,5,1940,1982,1,1,3,4,1,1,2,1,988,517,0,1505,1,0,3,1,8,0,0,0,0,0,0,0,0,0,7,2008,4,145000
85,7301,1,3,3,0,0,7,2,2,0,6,7,5,2003,2003,1,1,2,4,3,1,0,1,495,1427,0,1922,3,0,4,1,7,1,2,0,0,177,0,0,0,0,7,2009,4,198500
160,1680,1,3,3,4,0,2,2,2,3,5,6,8,1972,2007,1,1,3,4,1,1,2,1,483,504,0,987,1,1,2,1,5,0,2,250,0,0,0,0,0,0,5,2009,4,118000
60,18800,1,0,3,2,0,14,2,2,0,5,6,5,1976,1976,1,1,3,4,2,1,4,1,790,784,0,1574,2,1,3,1,6,1,2,306,111,0,0,0,0,0,7,2006,4,190000
70,10690,1,3,3,4,0,9,2,2,0,5,5,7,1920,1997,3,1,3,2,1,1,2,1,672,672,0,1344,1,0,3,1,6,0,2,0,128,218,0,0,0,0,7,2009,4,147000
20,9500,1,0,3,4,0,12,2,2,0,2,6,5,1963,1963,1,1,3,4,1,1,2,1,1394,0,0,1394,1,1,3,1,6,2,2,0,76,0,0,185,0,0,7,2009,4,159000
80,9150,1,0,3,0,0,12,2,2,0,7,6,5,1962,1962,1,5,3,4,1,1,2,1,1431,0,0,1431,1,0,3,1,6,1,2,64,110,0,0,0,0,0,12,2008,4,165000
20,7800,1,3,3,4,0,12,2,2,0,2,5,6,1954,1954,1,1,3,4,2,1,2,1,1268,0,0,1268,1,0,2,1,7,1,2,0,98,0,0,0,0,0,3,2010,4,132000
20,9830,1,0,3,0,0,12,2,2,0,2,5,7,1959,2006,1,1,3,2,1,1,0,1,1287,0,0,1287,1,0,3,1,7,1,2,364,17,0,0,182,0,0,3,2010,4,162000
60,8121,1,0,3,4,0,8,2,2,0,5,6,5,2000,2000,1,1,3,4,2,1,0,1,953,711,0,1664,2,1,3,1,7,1,2,100,40,0,0,0,0,0,1,2006,4,172400
50,17120,1,3,3,4,0,4,1,2,0,0,4,4,1959,1959,1,1,3,4,1,1,4,1,1120,468,0,1588,2,0,4,1,7,1,0,0,59,0,0,0,0,0,7,2008,4,134432
120,7175,1,3,3,4,0,20,2,2,4,2,6,5,1984,1984,1,1,3,4,1,1,4,1,752,0,0,752,1,0,2,1,4,0,2,353,0,0,0,90,0,0,2,2010,4,125000
20,10634,1,3,3,4,0,12,2,2,0,2,5,6,1953,1953,1,1,3,4,2,1,4,1,1319,0,0,1319,1,0,3,1,5,0,2,66,0,0,0,0,0,0,11,2009,4,123000
60,8200,1,3,3,4,0,5,2,2,0,5,7,5,2003,2004,1,1,2,4,2,1,0,1,847,1081,0,1928,2,1,4,1,8,1,2,100,48,0,0,0,0,0,7,2007,4,219500
30,10020,1,0,2,4,2,7,2,2,0,2,1,1,1922,1950,1,1,1,1,0,1,2,0,904,0,0,904,0,1,1,1,4,0,2,0,0,0,0,0,0,0,3,2009,4,61000
85,8846,1,0,3,1,0,5,2,2,0,6,5,5,1996,1996,1,1,2,4,2,1,0,1,914,0,0,914,1,0,2,1,5,0,2,0,0,0,0,0,0,0,7,2006,4,148000
60,11143,1,0,3,0,0,21,2,2,0,5,8,5,2004,2005,1,1,2,4,2,1,0,1,1580,886,0,2466,3,0,4,1,8,1,2,159,214,0,0,0,0,0,12,2007,4,340000
20,11394,1,3,3,0,0,22,2,2,0,2,9,2,2010,2010,3,1,2,4,2,1,0,1,1856,0,0,1856,1,1,1,1,8,1,2,113,0,0,0,0,0,0,6,2010,5,394432
60,8123,1,0,3,4,0,8,6,2,0,5,6,5,2000,2000,1,1,3,4,2,1,0,1,1007,793,0,1800,2,1,3,1,7,1,2,100,63,0,0,0,0,0,6,2009,4,179000
50,5000,1,3,3,4,0,18,2,2,0,0,5,6,1924,1950,1,1,3,4,0,1,4,1,1026,665,0,1691,2,0,3,1,6,1,2,0,0,242,0,0,0,0,5,2010,4,127000
20,7200,1,3,3,4,0,21,2,2,0,2,7,5,2006,2006,1,1,2,4,2,1,0,1,1301,0,0,1301,2,0,2,1,5,1,2,216,121,0,0,0,0,0,8,2006,5,187750
60,9245,1,0,3,4,0,5,2,2,0,5,7,5,2006,2006,1,1,2,4,2,1,0,1,939,858,0,1797,2,1,3,1,8,0,2,144,53,0,0,0,0,0,4,2007,4,213500
45,9000,1,3,3,0,0,20,2,2,0,1,6,3,1928,1950,1,1,3,4,0,1,4,0,784,0,0,784,1,0,2,1,5,0,0,0,0,91,0,0,0,0,10,2009,4,76000
60,53107,1,1,2,0,1,4,1,2,0,5,6,5,1992,1992,1,1,2,4,2,1,0,1,1079,874,0,1953,2,1,3,1,9,2,2,216,231,0,0,0,0,0,6,2007,4,240000
120,3182,1,3,3,4,0,0,2,2,4,2,8,5,2004,2005,1,1,2,4,2,1,0,1,1269,0,0,1269,2,0,2,1,6,1,2,146,20,0,0,144,0,0,4,2010,4,192000
50,8410,1,3,3,2,0,7,1,2,0,0,5,3,1910,1996,2,1,3,1,2,1,4,1,658,526,0,1184,1,0,5,1,8,0,0,0,151,0,0,0,0,0,5,2006,1,81000
80,7200,1,3,3,4,0,7,2,2,0,7,6,6,1976,1976,3,1,3,4,1,1,0,1,1125,0,0,1125,1,0,3,1,6,1,2,296,0,0,0,0,0,0,10,2009,0,125000
20,9382,1,0,3,1,0,5,2,2,0,2,7,5,1999,2000,1,1,2,4,2,1,0,1,1479,0,0,1479,2,0,3,1,6,0,2,120,25,0,0,0,0,0,7,2008,4,191000
60,12474,1,3,3,4,0,16,2,2,0,5,10,5,2007,2008,1,1,0,4,2,1,0,1,1742,590,0,2332,2,1,3,1,9,1,2,196,134,0,0,0,0,0,8,2008,5,426000
50,8405,1,3,3,4,0,7,2,2,0,0,5,8,1900,1950,1,1,3,4,0,1,0,1,961,406,0,1367,1,0,4,1,7,0,2,0,130,112,0,0,0,0,4,2008,4,119000
60,12209,1,0,3,1,0,11,2,2,0,5,6,5,2001,2002,1,1,3,4,2,1,0,1,804,1157,0,1961,2,1,3,1,7,1,2,125,192,0,0,0,0,0,6,2009,4,215000
20,8339,1,0,3,4,0,12,2,2,0,2,5,7,1959,1959,1,1,3,4,3,1,4,1,882,0,0,882,1,0,3,1,5,0,2,0,0,0,0,0,0,1200,7,2007,4,106500
30,7446,1,3,3,0,0,3,1,2,0,2,4,5,1941,1950,1,1,3,4,1,1,4,1,788,0,0,788,1,0,2,1,4,2,2,0,0,0,0,0,0,0,4,2006,0,100000
50,10134,1,3,3,4,0,17,2,2,0,0,5,6,1940,1950,1,1,3,4,1,1,2,1,735,299,0,1034,1,0,2,1,5,0,2,0,39,0,0,0,0,0,7,2007,4,109000
20,9571,1,3,3,4,0,7,2,2,0,2,5,6,1956,1956,1,1,3,4,1,1,4,1,1144,0,0,1144,1,0,3,1,6,0,2,44,0,0,0,0,0,0,6,2010,4,129000
20,7200,1,3,2,4,0,5,2,2,0,2,5,5,1972,1972,3,1,3,4,1,1,4,1,894,0,0,894,1,0,2,1,6,0,2,215,0,0,0,0,0,0,9,2009,4,123000
60,7590,1,3,3,4,0,12,4,2,0,5,5,5,1962,1962,1,1,3,4,1,1,4,1,876,936,0,1812,2,0,4,1,8,1,2,0,168,0,0,0,0,0,7,2007,4,169500
30,8967,1,3,3,0,0,9,2,2,0,2,5,2,1920,1950,1,1,3,1,0,1,2,1,1077,0,0,1077,1,0,2,1,6,0,0,0,0,0,0,0,0,0,11,2007,0,67000
60,8125,1,3,3,4,0,21,2,2,0,5,7,5,2006,2007,1,1,2,4,2,1,0,1,1112,438,0,1550,2,0,2,1,7,0,2,0,168,0,0,0,0,0,10,2009,4,241000
120,14963,1,1,3,4,0,24,2,2,4,2,8,5,1996,1996,1,1,2,4,2,1,0,1,1288,0,0,1288,1,1,1,1,4,2,2,120,30,0,0,224,0,0,12,2008,4,245500
20,8767,1,0,3,4,0,5,2,2,0,2,7,5,2005,2005,1,1,2,4,2,1,0,1,1310,0,0,1310,2,0,3,1,6,1,2,0,0,0,0,0,0,0,7,2006,5,164990
30,10200,1,3,3,4,0,19,2,2,0,2,5,8,1940,1997,1,1,3,4,2,1,0,1,672,0,0,672,1,0,2,1,4,0,0,168,0,0,0,0,0,0,8,2008,4,108000
60,12090,1,3,3,0,0,15,2,2,0,5,8,5,1998,1998,3,1,2,4,2,1,2,1,1165,1098,0,2263,2,1,4,1,10,1,2,144,123,0,0,0,0,0,7,2006,0,258000
60,10364,1,0,3,4,0,8,2,2,0,5,6,5,1995,1996,1,1,3,4,2,1,2,1,806,766,0,1572,2,1,3,1,7,1,2,0,40,0,0,0,0,0,5,2007,4,168000
20,9991,1,0,3,0,0,19,1,2,0,2,4,4,1976,1993,1,1,3,4,1,1,0,1,1620,0,0,1620,2,0,3,1,8,1,2,120,78,0,0,0,0,0,6,2009,4,150000
50,10480,1,3,3,4,0,18,2,2,0,0,6,5,1936,1950,1,1,3,4,0,1,0,1,1166,0,473,1639,1,0,3,1,6,0,2,0,0,0,0,0,0,0,3,2008,4,115000
70,15576,1,3,3,4,0,6,2,2,0,5,6,7,1915,1976,1,1,3,4,0,1,0,1,840,840,0,1680,2,0,4,1,8,0,2,0,0,160,0,0,0,0,3,2008,4,177000
60,14154,1,3,3,0,0,16,2,2,0,5,7,5,2006,2006,1,1,2,4,2,1,0,1,1071,1101,0,2172,2,1,3,1,9,1,2,192,62,0,0,0,0,0,8,2007,5,280000
60,10800,1,3,3,4,0,21,2,2,0,5,8,5,2007,2008,1,1,2,4,2,1,0,1,1050,1028,0,2078,2,1,3,1,8,1,2,0,102,0,0,0,0,0,4,2008,5,339750
20,9571,1,3,3,4,0,7,2,2,0,2,5,3,1958,1958,1,1,3,1,1,1,4,1,1276,0,0,1276,1,0,3,1,5,0,2,0,0,0,0,0,0,0,6,2009,0,60000
